"Driver.ID","Vehicle.ID","Vehicle.Model.Year"
8376,10,2012
9368,80,2012
9731,4,2012
9834,53,2012
10673,51,2012
12109,80,2012
12367,64,2012
13148,11,2012
13174,30,2012
13344,75,2012
13595,46,2012
13718,75,2012
13824,26,2012
14244,42,2012
14550,41,2012
14961,45,2012
15190,23,2012
15213,77,2012
15455,46,2012
15593,57,2012
15696,67,2012
16839,49,2012
17678,59,2012
17754,79,2012
18286,69,2012
18442,21,2012
18876,55,2012
19987,82,2012
20496,44,2012
21262,75,2012
21595,56,2012
21627,9,2012
21680,62,2012
22311,13,2012
22366,75,2012
22369,36,2012
23291,17,2012
24857,58,2012
24990,46,2012
25127,82,2012
25641,58,2012
25920,31,2012
26026,40,2012
26124,83,2012
26559,78,2012
27209,56,2012
27329,57,2012
27487,71,2012
27775,68,2012
27808,44,2012
28053,56,2012
28401,24,2012
28435,42,2012
28701,17,2012
28715,43,2012
28947,73,2012
29408,1,2012
29502,79,2012
29518,49,2012
29941,84,2012
30304,45,2012
30717,62,2012
30857,87,2012
31008,53,2012
31187,31,2012
31247,55,2012
31544,25,2012
31574,49,2012
32072,66,2012
6684,54,2012
9100,77,2012
24896,49,2012
3246,46,2012
5104,83,2012
5676,65,2012
6636,71,2012
8119,60,2012
9381,75,2012
10434,55,2012
11419,42,2012
12206,73,2012
14037,73,2012
14153,6,2012
14452,71,2012
16264,58,2012
16474,84,2012
17522,67,2012
18199,44,2012
18790,77,2012
20590,80,2012
23433,44,2012
25194,3,2012
25599,63,2012
26289,28,2012
28195,37,2012
32477,77,2012
32689,58,2012
3155,46,2012
3174,24,2012
3502,52,2012
3643,49,2012
4061,59,2012
5285,1,2012
5496,72,2012
6114,19,2012
6139,18,2012
6429,60,2012
6707,68,2012
7718,80,2012
7748,63,2012
7894,81,2012
8564,3,2012
8658,76,2012
8728,47,2012
8781,53,2012
8879,41,2012
9227,74,2012
10103,34,2012
10287,2,2012
10982,53,2012
11161,2,2012
11642,54,2012
11749,49,2012
11758,27,2012
11859,86,2012
11937,77,2012
12079,81,2012
12344,34,2012
13004,31,2012
13455,59,2012
14278,53,2012
14456,61,2012
16281,38,2012
16949,86,2012
17680,51,2012
17907,45,2012
18094,76,2012
18181,76,2012
18377,40,2012
19020,73,2012
20288,14,2012
20477,18,2012
20820,2,2012
21052,52,2012
22298,57,2012
22332,71,2012
22395,74,2012
22475,17,2012
23723,27,2012
23726,66,2012
24087,14,2012
24553,79,2012
25096,33,2012
25769,20,2012
26569,41,2012
26620,81,2012
27033,21,2012
27113,50,2012
27785,69,2012
28214,61,2012
28940,47,2012
29205,21,2012
29278,51,2012
29595,33,2012
29628,84,2012
30232,49,2012
30362,30,2012
30472,38,2012
30954,69,2012
31110,42,2012
31396,1,2012
31600,78,2012
31732,75,2012
31820,85,2012
32306,11,2012
9357,60,2012
12457,53,2012
32048,48,2012
4830,79,2012
5245,49,2012
7014,32,2012
10093,38,2012
10185,55,2012
10653,56,2012
12770,77,2012
12956,35,2012
13022,57,2012
19854,30,2012
20918,36,2012
22252,51,2012
25692,50,2012
26659,40,2012
30345,72,2012
31043,75,2012
31419,50,2012
32441,76,2012
3185,80,2012
3187,4,2012
3375,30,2012
4678,24,2012
5150,50,2012
5259,13,2012
5435,55,2012
5540,52,2012
5616,67,2012
5914,53,2012
6063,45,2012
6127,56,2012
6226,57,2012
6381,75,2012
6985,40,2012
7088,31,2012
8438,35,2012
9318,18,2012
9419,72,2012
9488,67,2012
9903,63,2012
10209,67,2012
10552,78,2012
10640,40,2012
10685,35,2012
11051,85,2012
13015,61,2012
13719,17,2012
14540,66,2012
15132,42,2012
16597,64,2012
16774,58,2012
17065,43,2012
17196,39,2012
17837,44,2012
18288,43,2012
18453,20,2012
18525,21,2012
19595,53,2012
20047,75,2012
21047,67,2012
21451,80,2012
21858,46,2012
22239,61,2012
23419,82,2012
23589,76,2012
23684,19,2012
23778,80,2012
24228,26,2012
24313,85,2012
24418,82,2012
24919,59,2012
25662,34,2012
26283,80,2012
27223,36,2012
27324,45,2012
27367,37,2012
27919,17,2012
27973,18,2012
29189,44,2012
29771,30,2012
30124,2,2012
30268,44,2012
30890,48,2012
31887,67,2012
32384,29,2012
32700,52,2012
32952,49,2012
20291,24,2012
27442,44,2012
31234,74,2012
5198,64,2012
7080,10,2012
11996,43,2012
12270,41,2012
16642,50,2012
17123,36,2012
24469,9,2012
25414,69,2012
26520,53,2012
27592,60,2012
28720,39,2012
29671,83,2012
29895,86,2012
30712,39,2012
30894,81,2012
4443,26,2012
5400,55,2012
5628,32,2012
5720,85,2012
6007,55,2012
6501,60,2012
6794,79,2012
6949,30,2012
8772,36,2012
9676,87,2012
10040,83,2012
10487,28,2012
11121,59,2012
11790,42,2012
12135,80,2012
12380,51,2012
12388,19,2012
12481,36,2012
13435,58,2012
13486,43,2012
13855,55,2012
15033,45,2012
15056,20,2012
15144,58,2012
15206,64,2012
15627,54,2012
15712,51,2012
15944,76,2012
16100,64,2012
16337,20,2012
17067,42,2012
17258,45,2012
18353,48,2012
18581,15,2012
18596,39,2012
19338,30,2012
19869,30,2012
20224,40,2012
20354,67,2012
21505,86,2012
22418,85,2012
22466,4,2012
22990,47,2012
23501,28,2012
24455,33,2012
24492,51,2012
24498,41,2012
24603,20,2012
24912,42,2012
25101,66,2012
25512,67,2012
25978,50,2012
26701,46,2012
27309,31,2012
27858,45,2012
27900,61,2012
28126,80,2012
28606,79,2012
28631,69,2012
28797,53,2012
28929,14,2012
29418,77,2012
29617,42,2012
29779,68,2012
30500,63,2012
30702,75,2012
30809,78,2012
31067,14,2012
31210,45,2012
31787,83,2012
31992,84,2012
32224,30,2012
32500,31,2012
25792,82,2012
26679,75,2012
32456,69,2012
8100,44,2012
9657,37,2012
13612,74,2012
15549,80,2012
15789,35,2012
16513,87,2012
16929,51,2012
18458,24,2012
19753,21,2012
20005,59,2012
20648,72,2012
22531,13,2012
23489,66,2012
23824,85,2012
26641,44,2012
27251,78,2012
28421,45,2012
28662,87,2012
31547,16,2012
3577,45,2012
3585,15,2012
4157,43,2012
4163,18,2012
4947,62,2012
6779,21,2012
6798,66,2012
6946,60,2012
8670,20,2012
9117,73,2012
9338,13,2012
10433,3,2012
10611,73,2012
10702,84,2012
10800,36,2012
11013,58,2012
11087,73,2012
11282,38,2012
11353,67,2012
11373,31,2012
11654,20,2012
12499,41,2012
12529,80,2012
12689,42,2012
12789,71,2012
13506,38,2012
14659,36,2012
14762,44,2012
14954,40,2012
15148,28,2012
15381,69,2012
16201,86,2012
18186,87,2012
19168,77,2012
19369,3,2012
19659,4,2012
19714,21,2012
20465,6,2012
20893,57,2012
21293,42,2012
21472,36,2012
22209,52,2012
22428,67,2012
22892,43,2012
22902,43,2012
23263,82,2012
23368,72,2012
24907,1,2012
24921,52,2012
25007,53,2012
25054,61,2012
26011,73,2012
26621,26,2012
26644,7,2012
27168,71,2012
27302,39,2012
27433,62,2012
27901,36,2012
28118,3,2012
28863,58,2012
30065,76,2012
30097,55,2012
30753,45,2012
32426,27,2012
32605,62,2012
32964,60,2012
10544,37,2012
13178,41,2012
21077,9,2012
3724,28,2012
6660,77,2012
6822,63,2012
8281,77,2012
8738,41,2012
9503,51,2012
10669,77,2012
10959,4,2012
15547,67,2012
16576,8,2012
18235,75,2012
21098,67,2012
21601,63,2012
23876,70,2012
24297,52,2012
25983,53,2012
26129,27,2012
26624,61,2012
28163,66,2012
30806,75,2012
3033,34,2012
3355,30,2012
3647,70,2012
4568,49,2012
5065,76,2012
5298,17,2012
5830,79,2012
6407,85,2012
6797,30,2012
6824,71,2012
7202,60,2012
7272,83,2012
7577,51,2012
7586,87,2012
8562,50,2012
8645,78,2012
8927,25,2012
9108,35,2012
9868,57,2012
9878,66,2012
10145,26,2012
10791,72,2012
10960,64,2012
10965,77,2012
11075,72,2012
11157,33,2012
11554,36,2012
12293,33,2012
12307,85,2012
12686,4,2012
13038,66,2012
13322,41,2012
13782,59,2012
14192,5,2012
14587,34,2012
14990,50,2012
15004,51,2012
15121,77,2012
15483,35,2012
15737,86,2012
16402,17,2012
17174,47,2012
18144,68,2012
18191,74,2012
18332,43,2012
18757,43,2012
19026,36,2012
19141,48,2012
19273,23,2012
19359,85,2012
19836,68,2012
20215,45,2012
20341,86,2012
21259,18,2012
21406,87,2012
21647,30,2012
21869,85,2012
22078,11,2012
22091,50,2012
22128,64,2012
22138,85,2012
22229,71,2012
22335,63,2012
22524,47,2012
22535,30,2012
22953,64,2012
23200,54,2012
23840,39,2012
23882,8,2012
24836,83,2012
25534,65,2012
26051,19,2012
26392,84,2012
26411,73,2012
27876,60,2012
28734,7,2012
28983,48,2012
29027,30,2012
29731,46,2012
30091,85,2012
30801,62,2012
30897,68,2012
31284,20,2012
31453,40,2012
31585,41,2012
32429,5,2012
32778,65,2012
12911,31,2012
29850,57,2012
4771,63,2012
8346,19,2012
8925,84,2012
9471,68,2012
9740,58,2012
10770,86,2012
12095,49,2012
16667,28,2012
17584,32,2012
18634,31,2012
19417,46,2012
19992,38,2012
22770,76,2012
24623,28,2012
25188,84,2012
28624,74,2012
30322,16,2012
32171,7,2012
32507,87,2012
3297,70,2012
3830,85,2012
4310,69,2012
4792,49,2012
4800,6,2012
4845,14,2012
5580,48,2012
5952,58,2012
6403,58,2012
6973,52,2012
6975,46,2012
7925,45,2012
8259,33,2012
9054,52,2012
9429,24,2012
9566,83,2012
9619,81,2012
9786,72,2012
9939,84,2012
10088,75,2012
10819,35,2012
11296,37,2012
11342,56,2012
11559,34,2012
11823,9,2012
11878,48,2012
12726,36,2012
13532,69,2012
14124,85,2012
14322,56,2012
16484,83,2012
16907,74,2012
17053,36,2012
17220,36,2012
17247,22,2012
17621,48,2012
17781,86,2012
18269,3,2012
18357,40,2012
18403,87,2012
19127,20,2012
19343,67,2012
19948,83,2012
20456,29,2012
20622,72,2012
21771,75,2012
22662,34,2012
22903,2,2012
24448,35,2012
25367,34,2012
25498,70,2012
26508,9,2012
27923,19,2012
28616,64,2012
29578,41,2012
29999,53,2012
30348,1,2012
30754,82,2012
31162,20,2012
31225,81,2012
31351,18,2012
31602,53,2012
12273,55,2012
29163,37,2012
5201,4,2012
5318,46,2012
5393,58,2012
5856,78,2012
6003,28,2012
6015,63,2012
6945,46,2012
7413,55,2012
9384,56,2012
10781,50,2012
11701,65,2012
12667,59,2012
12904,65,2012
13106,47,2012
14374,24,2012
15026,67,2012
21817,37,2012
22615,31,2012
22750,64,2012
23071,50,2012
23293,73,2012
24380,5,2012
25176,36,2012
25794,59,2012
25826,40,2012
26122,53,2012
27796,58,2012
28203,4,2012
28550,34,2012
28620,5,2012
29539,78,2012
30027,52,2012
30400,7,2012
30542,86,2012
32444,61,2012
3121,81,2012
3306,44,2012
3460,82,2012
4064,50,2012
5091,48,2012
5319,10,2012
5412,28,2012
6581,10,2012
7056,46,2012
7427,57,2012
7821,40,2012
8024,80,2012
8083,73,2012
8280,23,2012
9254,83,2012
9435,30,2012
9523,44,2012
10279,29,2012
10540,34,2012
10672,34,2012
12639,6,2012
12973,49,2012
12996,44,2012
13228,13,2012
13919,21,2012
13998,57,2012
14178,2,2012
14806,79,2012
15042,23,2012
15044,85,2012
15282,42,2012
15556,54,2012
15918,52,2012
16937,74,2012
18066,82,2012
18239,55,2012
19598,61,2012
19653,7,2012
20638,31,2012
21248,86,2012
21276,36,2012
21715,61,2012
22519,69,2012
24271,61,2012
24640,56,2012
26247,58,2012
26294,78,2012
27097,49,2012
27330,41,2012
28429,35,2012
28463,28,2012
29017,30,2012
30222,43,2012
31083,42,2012
31264,52,2012
31364,25,2012
31831,30,2012
32150,1,2012
9719,56,2012
13993,81,2012
20311,11,2012
25740,52,2012
4916,58,2012
4929,66,2012
8954,36,2012
10155,63,2012
11693,63,2012
13469,46,2012
19810,78,2012
21407,6,2012
22579,80,2012
23480,53,2012
27664,28,2012
29902,43,2012
32090,33,2012
3083,46,2012
3200,67,2012
3368,63,2012
3445,62,2012
3911,55,2012
4326,51,2012
4426,33,2012
4466,77,2012
4802,83,2012
4839,70,2012
6001,57,2012
6137,69,2012
6286,38,2012
6599,45,2012
7230,27,2012
7633,78,2012
8673,41,2012
8688,47,2012
9120,75,2012
9398,85,2012
9889,74,2012
9925,79,2012
10166,50,2012
10409,46,2012
10530,1,2012
10808,55,2012
11201,41,2012
11909,10,2012
13853,75,2012
14389,86,2012
14397,70,2012
14895,74,2012
14925,85,2012
15154,46,2012
15463,3,2012
15503,69,2012
15614,17,2012
17044,53,2012
17990,55,2012
18540,24,2012
19623,14,2012
19928,86,2012
19993,34,2012
20365,20,2012
20611,76,2012
20976,22,2012
21002,80,2012
21121,75,2012
21835,62,2012
22471,30,2012
22817,71,2012
23011,33,2012
23120,70,2012
23155,85,2012
23659,64,2012
23734,60,2012
24339,1,2012
24381,84,2012
25288,7,2012
25748,29,2012
25968,70,2012
27187,67,2012
27671,84,2012
28124,28,2012
28986,1,2012
29255,28,2012
29561,67,2012
29713,50,2012
30273,42,2012
30581,69,2012
30738,82,2012
31723,40,2012
31774,29,2012
31863,6,2012
32343,34,2012
32499,12,2012
32825,56,2012
12977,70,2012
15536,60,2012
15853,26,2012
3931,32,2012
4880,87,2012
6774,48,2012
7952,44,2012
8017,18,2012
9125,27,2012
12524,52,2012
13041,58,2012
13342,59,2012
16169,74,2012
21616,41,2012
23343,29,2012
24983,76,2012
28391,62,2012
30186,44,2012
32000,70,2012
32176,43,2012
32331,46,2012
3186,54,2012
3769,56,2012
5118,61,2012
5234,28,2012
5409,19,2012
6013,79,2012
6131,14,2012
6245,14,2012
7134,83,2012
7138,16,2012
8151,4,2012
8514,87,2012
8638,40,2012
9295,65,2012
10053,28,2012
10107,63,2012
10347,82,2012
11430,58,2012
11889,12,2012
12282,59,2012
13093,83,2012
13229,85,2012
13990,35,2012
14748,39,2012
15222,83,2012
15464,8,2012
16310,80,2012
17888,27,2012
17942,68,2012
18074,28,2012
18254,15,2012
18682,49,2012
18737,51,2012
20768,79,2012
22016,60,2012
23010,40,2012
23033,44,2012
23136,65,2012
24652,61,2012
25037,54,2012
25711,50,2012
26260,3,2012
26296,79,2012
26688,70,2012
28387,41,2012
28567,26,2012
28789,71,2012
29140,67,2012
29198,80,2012
29478,11,2012
30395,72,2012
30442,73,2012
30525,82,2012
30704,61,2012
31306,73,2012
31476,35,2012
32019,62,2012
32073,21,2012
32464,55,2012
32907,87,2012
4216,82,2012
6032,72,2012
7744,53,2012
10067,46,2012
10446,49,2012
10844,81,2012
11369,42,2012
11954,63,2012
18048,71,2012
22462,54,2012
23060,49,2012
29086,30,2012
29129,60,2012
29611,51,2012
5331,69,2012
5892,20,2012
6075,43,2012
8450,45,2012
9329,41,2012
9409,58,2012
9897,64,2012
12368,7,2012
13265,52,2012
13820,84,2012
15370,9,2012
17183,48,2012
17355,74,2012
17568,6,2012
20107,47,2012
20423,77,2012
20593,53,2012
21400,34,2012
22985,64,2012
23494,27,2012
23628,78,2012
24793,53,2012
25420,39,2012
26993,36,2012
28509,82,2012
29724,75,2012
30549,39,2012
30673,85,2012
32047,9,2012
32631,31,2012
32877,42,2012
4420,47,2012
8649,11,2012
15183,62,2012
16818,74,2012
18267,36,2012
20446,53,2012
21662,69,2012
29249,80,2012
3814,80,2012
4013,10,2012
4656,77,2012
5194,51,2012
5235,33,2012
5342,39,2012
6580,14,2012
6661,85,2012
7259,43,2012
8181,19,2012
8701,46,2012
10262,28,2012
11184,76,2012
11507,30,2012
13160,51,2012
13260,55,2012
13616,40,2012
13823,78,2012
13863,86,2012
17963,66,2012
19269,18,2012
20964,55,2012
23153,7,2012
23179,53,2012
24332,55,2012
25504,41,2012
25790,78,2012
26157,80,2012
27327,52,2012
27714,38,2012
27960,4,2012
28490,76,2012
28951,85,2012
29195,86,2012
29517,81,2012
29922,46,2012
29945,25,2012
30937,62,2012
32851,25,2012
4665,14,2012
32566,75,2012
4989,68,2012
7509,84,2012
11742,39,2012
16647,9,2012
26072,69,2012
27478,71,2012
27552,75,2012
31811,49,2012
32294,76,2012
32538,33,2012
3765,59,2012
5482,66,2012
6017,62,2012
7287,81,2012
9027,46,2012
9547,51,2012
9728,40,2012
10645,58,2012
11992,75,2012
13456,11,2012
14471,24,2012
15291,87,2012
15780,31,2012
16423,85,2012
16742,40,2012
17135,56,2012
17216,82,2012
17711,80,2012
17893,49,2012
18023,83,2012
18483,20,2012
22414,78,2012
24257,8,2012
24274,7,2012
24545,55,2012
24773,68,2012
27221,21,2012
27241,87,2012
27970,53,2012
29695,36,2012
31363,70,2012
31388,17,2012
31429,37,2012
10612,23,2012
14151,17,2012
15626,81,2012
18582,72,2012
19931,65,2012
27014,59,2012
27206,85,2012
29774,80,2012
4278,61,2012
4486,19,2012
4552,39,2012
5071,56,2012
5545,65,2012
6135,61,2012
6751,5,2012
7644,86,2012
8330,50,2012
9527,82,2012
9686,20,2012
11048,59,2012
11447,52,2012
16759,68,2012
17668,61,2012
18338,78,2012
18576,46,2012
19677,56,2012
19930,15,2012
21147,82,2012
21620,30,2012
22721,85,2012
23404,40,2012
24861,12,2012
28030,62,2012
28106,75,2012
29715,48,2012
30173,83,2012
31022,42,2012
31233,62,2012
31569,67,2012
31736,46,2012
32033,86,2012
32172,13,2012
9724,85,2012
13050,22,2012
17720,32,2012
20069,54,2012
4031,75,2012
10683,69,2012
11322,41,2012
16699,78,2012
21017,73,2012
5357,39,2012
5752,28,2012
7804,86,2012
8433,33,2012
8889,54,2012
9275,46,2012
9406,44,2012
10979,56,2012
11299,48,2012
11389,39,2012
12070,79,2012
13117,61,2012
13816,62,2012
14678,84,2012
14829,78,2012
15101,1,2012
16473,30,2012
16727,47,2012
17485,65,2012
17855,59,2012
19910,55,2012
21148,55,2012
21596,57,2012
22666,72,2012
26385,70,2012
26978,80,2012
28545,81,2012
28704,32,2012
29841,60,2012
30775,40,2012
31876,38,2012
32546,52,2012
32603,41,2012
14410,81,2012
16650,83,2012
24543,81,2012
3284,71,2012
11164,72,2012
12103,68,2012
13596,63,2012
14346,73,2012
15245,37,2012
18782,8,2012
20437,58,2012
23008,51,2012
25190,64,2012
26150,48,2012
32637,13,2012
4430,59,2012
4569,84,2012
4717,60,2012
5034,37,2012
5350,82,2012
5390,11,2012
6647,79,2012
6805,32,2012
7019,83,2012
7022,75,2012
8062,22,2012
8122,72,2012
9086,24,2012
9437,56,2012
9852,55,2012
9934,45,2012
10006,2,2012
10361,16,2012
12140,26,2012
12933,80,2012
14428,27,2012
15075,24,2012
15267,39,2012
15623,74,2012
16711,9,2012
17309,72,2012
18409,85,2012
18580,55,2012
19394,2,2012
19483,60,2012
20416,69,2012
20516,48,2012
20657,60,2012
21119,27,2012
22490,64,2012
22591,56,2012
24319,77,2012
24486,76,2012
24708,82,2012
24830,78,2012
25243,51,2012
25483,62,2012
26822,80,2012
27447,36,2012
28061,85,2012
28888,37,2012
30266,84,2012
31045,75,2012
32338,29,2012
45704,65,2012
45822,41,2012
128986,8,2012
48948,60,2012
45536,73,2012
138319,49,2012
47152,21,2012
2217411,68,2012
2217918,60,2012
49245,39,2012
48687,18,2012
48955,52,2012
48357,58,2012
2216183,52,2012
116440,50,2012
49385,30,2012
133525,74,2012
2218786,62,2012
48322,56,2012
2219031,28,2012
45967,72,2012
46092,64,2012
117919,69,2012
2218184,84,2012
137588,41,2012
2216637,76,2012
47506,31,2012
46211,18,2012
133933,71,2012
2217103,59,2012
2217689,41,2012
2219772,15,2012
48736,20,2012
136211,62,2012
45667,58,2012
2220345,80,2012
2220724,69,2012
2217612,61,2012
49393,59,2012
138183,45,2012
136313,43,2012
48908,60,2012
143062,56,2012
46930,54,2012
2218712,5,2012
48953,62,2012
46193,36,2012
2220287,57,2012
2216654,45,2012
45418,67,2012
48242,80,2012
2220653,76,2012
47122,47,2012
2216787,64,2012
49050,61,2012
2216391,72,2012
124515,55,2012
45651,6,2012
144949,57,2012
45540,86,2012
2220214,65,2012
2218667,47,2012
2215912,62,2012
46826,57,2012
2217930,56,2012
2219890,49,2012
2216388,59,2012
46345,44,2012
125858,41,2012
130057,64,2012
144660,65,2012
48773,79,2012
124022,4,2012
130890,35,2012
2216081,52,2012
2217644,78,2012
2220223,60,2012
49133,71,2012
2218564,14,2012
2220378,32,2012
2219474,69,2012
132726,82,2012
49219,7,2012
47340,51,2012
47265,41,2012
46559,83,2012
45758,59,2012
2219134,8,2012
48983,5,2012
46470,52,2012
2220483,24,2012
2216359,54,2012
2218385,86,2012
47823,80,2012
46104,6,2012
2220720,28,2012
2219287,85,2012
133508,71,2012
2216483,33,2012
114825,77,2012
48122,44,2012
2218161,81,2012
2219118,63,2012
2217141,75,2012
2215721,82,2012
2217466,14,2012
46058,85,2012
135531,62,2012
46922,68,2012
131213,62,2012
2220083,41,2012
125416,71,2012
46590,40,2012
139798,67,2012
136925,38,2012
47681,71,2012
2218508,57,2012
119041,39,2012
48577,2,2012
46133,77,2012
2216142,39,2012
134409,55,2012
2215643,81,2012
2217515,68,2012
2220620,21,2012
2216123,43,2012
2220754,32,2012
2217262,38,2012
120911,27,2012
49114,87,2012
48812,45,2012
2216904,21,2012
2218072,69,2012
2219872,86,2012
2216903,87,2012
48804,40,2012
131400,57,2012
49339,61,2012
47844,76,2012
46790,72,2012
46656,77,2012
47057,80,2012
45395,52,2012
2217535,32,2012
2216436,87,2012
122424,6,2012
2216848,18,2012
47544,41,2012
114740,42,2012
49615,86,2012
46241,28,2012
2219495,70,2012
46416,58,2012
2217253,60,2012
2216087,59,2012
46189,1,2012
48129,30,2012
126283,58,2012
45599,46,2012
2216625,35,2012
46274,46,2012
2219090,4,2012
2220079,5,2012
116865,77,2012
2219645,84,2012
2218690,13,2012
2216428,19,2012
48669,54,2012
2219291,47,2012
2217028,73,2012
2216486,81,2012
2218018,55,2012
139356,54,2012
45665,58,2012
121863,32,2012
2217012,80,2012
2220668,85,2012
46302,35,2012
47008,76,2012
46682,68,2012
2215388,41,2012
2215896,69,2012
2215983,31,2012
46805,25,2012
118106,48,2012
48547,51,2012
49586,81,2012
47164,54,2012
49482,38,2012
2218501,67,2012
45437,35,2012
2216646,63,2012
49523,40,2012
49592,26,2012
47312,39,2012
46546,40,2012
2218536,70,2012
2216361,59,2012
131162,69,2012
2220077,14,2012
2217259,51,2012
2219436,81,2012
48529,47,2012
47883,45,2012
2217948,43,2012
46313,50,2012
47411,52,2012
2220173,61,2012
48332,65,2012
47472,26,2012
2219779,64,2012
45360,60,2012
2218083,72,2012
2217081,61,2012
114604,80,2012
2220114,12,2012
2219091,86,2012
45950,63,2012
46073,79,2012
119925,34,2012
2218227,86,2012
140274,59,2012
2217711,60,2012
2220437,59,2012
123682,70,2012
49471,57,2012
47992,75,2012
47915,56,2012
2215969,86,2012
2219476,63,2012
48798,31,2012
2216712,16,2012
125943,35,2012
2218393,8,2012
124243,22,2012
118140,34,2012
2217363,59,2012
49213,38,2012
2216683,68,2012
47605,31,2012
48754,8,2012
45560,42,2012
2217853,46,2012
48834,87,2012
120214,46,2012
47329,72,2012
2218335,84,2012
2217572,81,2012
49092,39,2012
2218879,65,2012
2216054,62,2012
2216114,72,2012
46618,58,2012
2218722,67,2012
2220583,85,2012
46933,59,2012
2218320,54,2012
45565,28,2012
128782,45,2012
2217548,70,2012
144694,11,2012
2220479,51,2012
47760,8,2012
48784,82,2012
2218833,13,2012
47690,50,2012
2216011,38,2012
2220706,5,2012
119194,52,2012
2219583,48,2012
2218023,40,2012
2216410,48,2012
47791,54,2012
2220657,57,2012
2216829,53,2012
136109,18,2012
45724,38,2012
129275,48,2012
47395,42,2012
121540,60,2012
48050,48,2012
46411,4,2012
2217720,19,2012
2219829,84,2012
47496,53,2012
120843,75,2012
2218034,84,2012
47612,48,2012
49392,61,2012
136755,37,2012
2219396,75,2012
45998,37,2012
2217238,67,2012
47653,57,2012
47139,78,2012
2220259,52,2012
48813,39,2012
47902,79,2012
2219329,24,2012
2220489,86,2012
48980,59,2012
2220092,49,2012
48373,84,2012
47831,29,2012
48156,75,2012
133814,22,2012
2220048,46,2012
47604,48,2012
124736,86,2012
49004,34,2012
120061,57,2012
47201,68,2012
2219750,44,2012
2219573,27,2012
132777,42,2012
2216549,67,2012
49330,63,2012
125399,77,2012
47429,78,2012
2219961,56,2012
130941,76,2012
2217182,67,2012
47879,84,2012
2218668,53,2012
45789,84,2012
2219251,73,2012
2219369,24,2012
2217750,84,2012
46172,61,2012
47192,70,2012
2216901,61,2012
2216224,71,2012
2217816,1,2012
47071,60,2012
2219985,64,2012
47374,39,2012
138710,77,2012
2219107,46,2012
125467,65,2012
2215702,75,2012
45679,71,2012
2218382,48,2012
45735,78,2012
2216203,83,2012
2220325,64,2012
46204,33,2012
2216872,45,2012
2217185,29,2012
2216193,85,2012
2219419,22,2012
130856,56,2012
2220300,31,2012
2219922,44,2012
124702,76,2012
2216476,22,2012
2219531,85,2012
2218764,58,2012
47268,79,2012
2217319,54,2012
136075,79,2012
46804,59,2012
45767,39,2012
2219707,37,2012
2217721,39,2012
2219857,30,2012
121115,48,2012
2217265,78,2012
2219639,79,2012
48675,38,2012
2215770,53,2012
121659,87,2012
47532,67,2012
45454,67,2012
2219493,75,2012
118633,60,2012
2216644,14,2012
132743,50,2012
2220614,14,2012
2215529,43,2012
2217544,38,2012
46594,59,2012
48970,44,2012
47350,12,2012
49210,32,2012
2220712,61,2012
49395,84,2012
2219410,9,2012
49388,35,2012
2219162,10,2012
2220176,1,2012
45388,71,2012
2220034,87,2012
2220700,55,2012
2219147,66,2012
2217085,54,2012
2217996,44,2012
2218631,72,2012
2220253,66,2012
2215369,77,2012
45883,55,2012
45677,67,2012
2219569,83,2012
2216381,81,2012
48627,8,2012
2220098,65,2012
2216540,40,2012
2219686,76,2012
128476,44,2012
49646,10,2012
2216156,63,2012
117324,38,2012
2216378,58,2012
2218732,45,2012
46119,82,2012
140325,30,2012
143096,60,2012
47953,68,2012
2216631,54,2012
45690,19,2012
2220472,65,2012
119432,55,2012
2217792,33,2012
2219630,73,2012
46903,66,2012
116542,54,2012
2219295,40,2012
48518,61,2012
2216490,5,2012
122101,43,2012
2215757,46,2012
2219036,27,2012
124719,71,2012
2219245,39,2012
2218486,81,2012
2215818,46,2012
2219875,1,2012
2220498,18,2012
2218312,75,2012
2218659,28,2012
2220683,87,2012
46027,34,2012
2219126,48,2012
2220007,81,2012
48045,81,2012
2219335,19,2012
49338,45,2012
48236,54,2012
47845,60,2012
2216975,30,2012
2220078,53,2012
47889,59,2012
120979,74,2012
2219085,69,2012
2219612,54,2012
2219301,30,2012
49486,31,2012
49209,69,2012
2216494,43,2012
49203,40,2012
2215921,52,2012
2219054,69,2012
47151,73,2012
46250,43,2012
2220413,19,2012
131961,76,2012
47017,57,2012
2215661,68,2012
128034,6,2012
2215737,5,2012
48824,45,2012
117409,35,2012
2220028,51,2012
47957,4,2012
46031,68,2012
2220422,42,2012
49118,86,2012
2216262,51,2012
2218565,54,2012
47073,58,2012
46669,51,2012
49250,42,2012
2216229,78,2012
46796,85,2012
127524,70,2012
2217293,31,2012
46664,82,2012
2220599,63,2012
47371,67,2012
2218047,34,2012
129751,61,2012
2217703,82,2012
48204,55,2012
2217691,43,2012
49470,42,2012
2216401,66,2012
46570,42,2012
47080,65,2012
48570,59,2012
47722,67,2012
46433,59,2012
47720,7,2012
49534,59,2012
49078,70,2012
2219624,23,2012
45782,32,2012
47388,55,2012
47381,47,2012
2218470,61,2012
2216891,66,2012
48979,22,2012
2220752,66,2012
2218388,75,2012
46024,58,2012
45957,14,2012
2216692,75,2012
118038,41,2012
2218280,81,2012
47553,27,2012
2217499,58,2012
49277,26,2012
45931,60,2012
2217470,81,2012
48552,64,2012
2216985,55,2012
2219472,15,2012
